Consumo_ID;Reserva_ID;Data_Consumo;Categoria_Consumo;Item_Descricao;Quantidade;Valor_Unitario
CNS-16244204;RSV-36685555;18/02/2026;Lavanderia;Lavagem a Seco;2;28,62
CNS-88646047;RSV-70492573;07/12/2025;Restaurante;Porção de Petiscos;1;62,94
CNS-95782654;RSV-79132993;30/05/2026;Lavanderia;Passadoria Express;1;43,43
CNS-16303837;RSV-87185534;10-01-2025;Restaurante;pizza margherita;2;71,33
CNS-01224643;RSV-14461338;21/09/2025;Passeio;Tour de Vinícolas;2;452,76
CNS-93260598;RSV-97242662;24.01.26;Frigobar;Refrigerante Lata;2;20,72
CNS-69771403;RSV-01748307;26/07/2025;Restaurante;Taça de Vinho Tinto;2;51,78
CNS-36929812;RSV-77432052;07/04/2025;Restaurante;Jantar Executivo;1;38,79
CNS-13223346;RSV-19228072;13.06.25;Passeio;Passeio de Buggy;2;411,17
CNS-58610142;RSV-29452620;31/07/2025;Lavanderia;Lavagem a Seco;1;19,97
CNS-36837831;RSV-51811978;27/04/2026;Lavanderia;Lavagem de Peça;2;35,43
CNS-99043011;RSV-89527102;25/10/2025;Frigobar;Chocolate;4;25,18
CNS-20312565;RSV-96278245;13/01/2025;Restaurante;Sobremesa da Casa;3;89,60
CNS-20731243;RSV-68311391;03/08/2024;Frigobar;Suco Natural;1;14,46
CNS-18568897;RSV-57882222;28/02/2025;Room Service;SANDUÍCHE CLUB;1;27,67
CNS-73053038;RSV-51322289;15/09/2024;Lavanderia;Passadoria Express;1;42,24
CNS-44609880;RSV-34480977;11/11/2025;Restaurante;Jantar Executivo;1;137,11
CNS-53653136;RSV-58083381;2025-11-03;Estacionamento;diária de estacionamento;1;50,02
CNS-08419466;RSV-52787214;11/04/2025;Spa;Tratamento Facial;2;280,45
CNS-01584875;RSV-72622529;22/03/2026;Spa;Massagem Relaxante 50 min;1;187,82
CNS-87914085;RSV-63019510;14/06/2026;Room Service;Café da Manhã no Quarto;1;62,47
CNS-18084144;RSV-22868948;04-01-2026;Room Service;Sanduíche Club;3;85,98
CNS-16758352;RSV-14732356;13/09/2025;Restaurante;Taça de Vinho Tinto;1;74,41
CNS-72332333;RSV-42392319;23/10/2024;Frigobar;Mix de Castanhas;1;22,42
CNS-69645107;RSV-65066533;20/06/2026;Frigobar;Mix de Castanhas;1;26,37
CNS-30399485;RSV-56341218;29/09/2024;Passeio;Tour de Vinícolas;2;295,47
CNS-42073044;RSV-89160703;2026-02-01;Estacionamento;Diária de Estacionamento;1;36,67
CNS-24026426;RSV-81403281;11-01-2026;Spa;Massagem Relaxante 50 min;2;393,85
CNS-53172521;RSV-97441666;26/10/2025;Frigobar;Refrigerante Lata;4;R$ 21,84
CNS-76493895;RSV-57128976;11/12/2025;Frigobar;Chocolate;2;12,95
CNS-16435651;RSV-69304064;20/06/2026;Spa  ;Massagem Relaxante 50 min;2;317,28
CNS-45127952;RSV-22627984;10/07/2024;restaurante;Risoto de Camarão;3;47,56
CNS-85389816;RSV-62930640;06-10-2025;Passeio;passeio de teleférico;3;130,27
CNS-25469988;RSV-97484761;25/11/2024;Passeio; Aula de Stand-Up Paddle;4;228,61
CNS-01248878;RSV-21843265;16.08.25;Room Service;Omelete com Salada;1;25,85
CNS-68709572;RSV-85798999;09/09/2025;Passeio;Passeio de Teleférico;2;115,96
CNS-53315978;RSV-03174898;2026-05-29;Estacionamento;Diária de Estacionamento;3;55,29
CNS-95018056;RSV-96584083;03.03.25;Passeio;Passeio de Escuna;2;93,43
CNS-73964822;RSV-10679332;24/09/2025;Frigobar;Cerveja Long Neck;3;6,64
CNS-21608801;RSV-76642386;2026-06-06;Restaurante;Risoto de Camarão;3;37,04
CNS-17238162;RSV-03029128;2024-08-21;Restaurante;Taça de Vinho Tinto;1;108,68
CNS-46923953;RSV-65832726;22/03/2026;ESTACIONAMENTO;Diária de Estacionamento;3;R$ 44,45
CNS-86048380;RSV-01584752;10.08.24;Passeio;RAPEL NA CACHOEIRA;1;365,71
CNS-45646650;RSV-44159992;24/11/2024;Estacionamento;Diária de Estacionamento;2;28,89
CNS-58754588;RSV-98501605;14.08.25;Spa;Day Use Spa;1;249,14
CNS-20078638;RSV-55295158;01-01-2026;Room Service;Omelete com Salada;1;69,08
CNS-52175076;RSV-84609545;10/02/2025;Restaurante;Risoto de Camarão;1;101,22
CNS-24477041;RSV-96527792;03/01/2025;Restaurante;Taça de Vinho Tinto;1;92,73
CNS-35747857;RSV-29633327;12/09/2025;Room Service;CAFÉ DA MANHÃ NO QUARTO;1;67,82
CNS-83325178;RSV-96596980;2025-11-17;Restaurante;Taça de Vinho Tinto;4;98,22
CNS-68387752;RSV-23474315;25.10.24;Estacionamento;Diária de Estacionamento;1;27,46
CNS-54950122;RSV-54965880;09/01/2025;Spa;Tratamento Facial;2;231,97
CNS-91943041;RSV-75619168;11-08-2024;Passeio;Passeio de Teleférico;4;431,05
CNS-58075915;RSV-93764748;30/01/2026;Lavanderia;Lavagem de Peça;1;13,16
CNS-60492370;RSV-34093935;27/02/2025;Restaurante;Porção de Petiscos;1;136,97
CNS-09273667;RSV-48627444;17/11/2025;Lavanderia;Lavagem de Peça;2;17,74
CNS-38369502;RSV-26057023;30/06/2025;Room Service;Café da Manhã no Quarto;2;66,57
CNS-24241679;RSV-09929399;01/04/2026;Passeio;Noite de Fondue;1;358,56
CNS-05640724;RSV-64325730;22/03/2025;Restaurante;Sobremesa da Casa;2;57,58
CNS-23096911;RSV-20972413;11/02/2026;Room Service;Omelete com Salada;1;30,48
CNS-78259559;RSV-04897422;18/07/2025;Frigobar;Cerveja Long Neck;1;17,41
CNS-72580462;RSV-76832217;21/01/2026;Restaurante;Sobremesa da Casa;2;100,53
CNS-24071472;RSV-17703994;15/12/2025;Restaurante;Risoto de Camarão;1;129,94
CNS-81819642;RSV-79886385;20/12/2025;Estacionamento;Diária de Estacionamento;1;30,13
CNS-66840758;RSV-54420788;22/11/2024;Room Service;Tábua de Frios;1;68,97
CNS-25572110;RSV-09455876;10/01/2025;Restaurante;Jantar Executivo;1;118,88
CNS-38912945;RSV-58738432;06.10.24;Restaurante;Jantar Executivo;1;99,04
CNS-04131693;RSV-00489912;22/05/2026;Frigobar;Refrigerante Lata;1;18,58
CNS-03575601;RSV-30717560;29-03-2026;Restaurante;Jantar Executivo;1;41,96
CNS-40896054;RSV-43038298;03/11/2025;Room Service;Sanduíche Club;1;57,24
CNS-38609735;RSV-74494422;27/10/2025;Passeio;Flutuação em Rio Cristalino;1;392,21
CNS-47523920;RSV-97637950;22/09/2024;Estacionamento;Valet;4;39,91
CNS-66504508;RSV-10479143;03/01/2026;Frigobar;CERVEJA LONG NECK;1;18,89
CNS-87099868;RSV-38917767;20/02/2026;Passeio;Tour de Vinícolas;3;297,67
CNS-57641745;RSV-64288549;07/03/2026;Estacionamento;Diária de Estacionamento;1;42,20
CNS-18648657;RSV-96397016;05.06.26; Restaurante;Almoço Buffet;2;48,82
CNS-23913850;RSV-65926316;13/03/2026;Restaurante;Porção de Petiscos;4;98,08
CNS-63652979;RSV-55630331;02.01.25;Restaurante;Jantar Executivo;3;125,59
CNS-10535205;RSV-94621066;22.03.25;Frigobar;Cerveja Long Neck;2;19,98
CNS-66752436;RSV-78868802;03/08/2024;Restaurante;Jantar Executivo;1;35,25
CNS-84051083;RSV-60761215;30-07-2025;Estacionamento;Valet;1;30,34
CNS-75447461;RSV-93002930;17/05/2026;Frigobar;Chocolate;2;22,53
CNS-28145689;RSV-20198028;05/02/2026;Passeio;Tour de Vinícolas;2;363,93
CNS-74236614;RSV-19040705;28/03/2026;Room Service;Tábua de Frios;1;71,07
CNS-78535404;RSV-16059007;28.04.25;Restaurante;Taça de Vinho Tinto;2;107,29
CNS-03076561;RSV-68140882;28-01-2026;Room Service;Omelete com Salada;1;47,29
CNS-55757790;RSV-23393875;2025-05-24;Lavanderia;Lavagem a Seco;2;R$ 37,07
CNS-65808640;RSV-97080035;03.12.24;Passeio;Mergulho com Cilindro;1;192,31
CNS-03778429;RSV-15917168;2026-05-27;Estacionamento;Diária  de Estacionamento;1;51,77
CNS-01182016;RSV-95367708;2026-02-08;Spa;Tratamento Facial;1;237,03
CNS-46051568;RSV-09712460;14/12/2024;Room Service;Omelete com Salada;1;65,25
CNS-75749738;RSV-44927167;22/04/2025;Restaurante;Pizza Margherita;2;62,43
CNS-97448381;RSV-09153088;22/02/2025;Spa;Tratamento Facial;2;235,89
CNS-29630146;RSV-05178157;23.03.25;Lavanderia;Passadoria Express;2;12,75
CNS-36447797;RSV-05266234;11/01/2025;Room Service;Omelete com Salada;1;60,24
CNS-34943146;RSV-29730119;2025-03-19;Frigobar;Mix de Castanhas;1;24,07
CNS-02732741;RSV-52583910;08.06.25;Room Service;Sanduíche Club;3;31,28
CNS-83922184;RSV-14548781;04/11/2024;Restaurante;Risoto de Camarão;4;40,27
CNS-83651441;RSV-31520352;27/02/2026;Spa;Massagem Relaxante 50 min;1;172,29
CNS-83601405;RSV-49478592;09.05.26;Room Service;Omelete com Salada;2;56,60
CNS-53193867;RSV-91042543;23-02-2026;Spa;Tratamento Facial;1;279,88
CNS-53927817;RSV-53757256;13/01/2026;Estacionamento;Diária de Estacionamento;1;58,65
CNS-18796007;RSV-63819629;06/10/2024;Spa;Tratamento Facial;2;312,24
CNS-70148116;RSV-12080357;20-08-2025;Estacionamento;Diária de Estacionamento;1;35,05
CNS-86946130;RSV-13161756;17/11/2024;Spa;Circuito de Sauna;3;135,15
CNS-65586603;RSV-01670411;09/02/2026;lavanderia;Lavagem de Peça;1;42,94
CNS-87175335;RSV-54496228;16/05/2026;Room Service;Omelete com Salada;1;71,26
CNS-90116952;RSV-90602754;30-01-2026;Passeio;Mergulho com Cilindro;1;300,70
CNS-95776688;RSV-95750645;29/09/2024;Passeio;tour de vinícolas;2;291,53
CNS-16104298;RSV-35840558;2025-09-01;Estacionamento;Valet;1;37,57
CNS-01923586;RSV-53215658;11/07/2024;Lavanderia;Lavagem a Seco;1;25,66
CNS-59953562;RSV-42154041;08/01/2025;Restaurante;Sobremesa da Casa;1;57,46
CNS-80308650;RSV-61908021;08-11-2024;Restaurante;Taça de Vinho Tinto;1;75,32
CNS-32215943;RSV-71619072;07-07-2024;Estacionamento;Diária de Estacionamento;2;41,47
CNS-70806161;RSV-56570488;25/01/2026;Lavanderia;Lavagem de Peça;3;12,41
CNS-74215317;RSV-50030383;24/01/2025;Frigobar;Mix de Castanhas;1;10,75
CNS-35508750;RSV-44134743;01/03/2025;Lavanderia;Passadoria Express;1;17,94
CNS-53529969;RSV-75655052;24/05/2026;Lavanderia;Lavagem de Peça;1;36,55
CNS-78194369;RSV-13013141;07/06/2025;Restaurante;Taça de Vinho Tinto;1;98,13
CNS-42287595;RSV-67311630;29/10/2025;Frigobar;Mix de Castanhas;1;19,15
CNS-29174648;RSV-10479143;31/12/2025;Room Service;Tábua de Frios;1;82,19
CNS-03170477;RSV-64302292;13/03/2025;Restaurante;Porção de Petiscos;2;133,96
CNS-21196876;RSV-14752177;06/05/2026;Restaurante;Pizza Margherita;1;132,44
CNS-23252187;RSV-30969858;06/02/2026;Frigobar;Água Mineral 500 ml;2;17,01
CNS-73067683;RSV-53813699;09/02/2025;Frigobar;Refrigerante Lata;1;13,06
CNS-57500451;RSV-84658260;04/03/2026;Frigobar;Refrigerante Lata;4;19,05
CNS-99830894;RSV-32632481;02.05.25;Frigobar;Chocolate;1;17,67
CNS-08566628;RSV-72595139;2024-08-08;Passeio;Passeio de Teleférico;1;98,05
CNS-10966150;RSV-02797075;21/09/2025;Restaurante;Almoço Buffet;3;45,24
CNS-01421295;RSV-18057884;06/02/2025;Passeio;Aula de Stand-Up Paddle;1;119,79
CNS-68556973;RSV-92519558;16/08/2024;Frigobar;Cerveja Long Neck;1;9,62
CNS-62928774;RSV-88299990;26.06.25;Frigobar;Refrigerante Lata;3;27,14
CNS-87393437;RSV-86442617;04.03.26;Estacionamento;Valet;3;35,12
CNS-99051521;RSV-98174094;13/03/2025;Restaurante;Jantar Executivo;1;103,01
CNS-66311516;RSV-84573984;13/11/2024;Passeio;Mergulho com Cilindro;3;273,55
CNS-18024828;RSV-49589388;23-08-2025;Passeio;Noite de Fondue;1;102,09
CNS-22435377;RSV-99107880;18/04/2025;Spa;Tratamento Facial;1;144,80
CNS-62547867;RSV-85290572;2025-07-07;Frigobar;Cerveja Long Neck;1;8,69
CNS-36065044;RSV-73630639;22/02/2025;Lavanderia;Passadoria  Express;2;42,20
CNS-55646721;RSV-25301111;27/12/2024;Spa;Massagem Relaxante 50 min;1;351,38
CNS-58810158;RSV-11826310;28.04.25;Lavanderia;Lavagem a Seco;1;17,20
CNS-79857943;RSV-97684058;13/08/2025;Passeio;Aula de Stand-Up Paddle;3;395,32
CNS-58876585;RSV-76815322;29/09/2025;Lavanderia;Lavagem de Peça;1;15,21
CNS-88665137;RSV-63447236;28/02/2025;Estacionamento;Diária de Estacionamento;1;29,31
CNS-95303940;RSV-40948857;11/02/2026;Frigobar;Refrigerante Lata;3;22,83
CNS-27011461;RSV-03675867;18/08/2025;Restaurante;Porção de Petiscos;1;83,16
CNS-34635399;RSV-14973087;26/01/2026;Room Service;Tábua de Frios;2;53,24
CNS-92291985;RSV-63020844;17/01/2025;Spa;Day Use Spa;1;224,92
CNS-88180735;RSV-54754836;21/04/2026;Frigobar;Água Mineral 500 ml;2;14,17
CNS-98944511;RSV-54839682;13/12/2025;Spa;Tratamento Facial;1;198,06
CNS-74686208;RSV-94989279;2025-03-03;Restaurante;Pizza Margherita;4;86,90
CNS-85091521;RSV-49716065;01/02/2025;Room Service;Tábua de Frios;1;74,95
CNS-20233349;RSV-58831833;10.06.25;Frigobar;Refrigerante Lata;2;16,56
CNS-59079080;RSV-55598984;02-03-2025;Frigobar;Suco Natural;1;19,33
CNS-95674927;RSV-30602934;19/11/2024;Estacionamento;Valet  ;4;33,16
CNS-15117083;RSV-79397148;15/09/2025;Estacionamento;Valet;2;52,81
CNS-33560257;RSV-02943931;07/08/2025;Frigobar;Água Mineral 500 ml;2;10,54
CNS-19223033;RSV-16984142;12/05/2026;Spa;Day Use Spa;3;179,33
CNS-51180628;RSV-17082096;10/05/2025;Restaurante;Porção de Petiscos;3;97,26
CNS-58686070;RSV-03535349;18/08/2025;Frigobar;Refrigerante Lata;3;12,71
CNS-90599060;RSV-89527102;27/10/2025;Passeio;Passeio de Buggy;3;368,82
CNS-50910382;RSV-73587298;08/10/2024;Estacionamento;Valet;1;35,10
CNS-43099637;RSV-27485341;16/05/2026;Restaurante;Jantar Executivo;3;121,11
CNS-78750900;RSV-70725707;02.09.25;Passeio;Mergulho com Cilindro;2;131,76
CNS-98524913;RSV-36455571;20/09/2024;Spa;Tratamento Facial;1;207,95
CNS-06192364;RSV-06514387;16/09/2024;Restaurante;Jantar  Executivo;2;87,25
CNS-76320455;RSV-65303972;11/09/2025;Restaurante;Pizza Margherita;1;57,42
CNS-36056579;RSV-72742692;09/09/2024;Room Service;Sanduíche Club;2;56,98
CNS-32893481;RSV-00530467;16/11/2025;Frigobar;Mix de Castanhas;1;6,36
CNS-40345915;RSV-40150904;29-04-2026;Spa;Circuito de Sauna;4;363,38
CNS-38385618;RSV-66356377;20/09/2025;Room Service;Café da Manhã no Quarto;2;71,26
CNS-71388329;RSV-83688901;27/04/2026;Spa;CIRCUITO DE SAUNA;2;406,45
CNS-44684805;RSV-19970815;18/07/2025;Lavanderia;Lavagem de Peça;1;38,99
CNS-35191309;RSV-00747382;13/01/2025;Frigobar;Cerveja Long Neck;1;12,65
CNS-47949504;RSV-43792759;25/10/2025;Passeio;Passeio de Teleférico;3;453,11
CNS-97012079;RSV-27346339;06/07/2025;Restaurante;Jantar Executivo;1;75,46
CNS-70864778;RSV-61402155;06/06/2025;Restaurante;Jantar  Executivo;1;75,45
CNS-78452145;RSV-43491385;22.06.26;Restaurante;Sobremesa da Casa;1;87,90
CNS-84240270;RSV-93219100;19/04/2025;Restaurante;Jantar Executivo;1;98,37
CNS-84704268;RSV-95214122;30-03-2026;Restaurante;Taça de Vinho Tinto;4;107,59
CNS-94005420;RSV-11549608;20/11/2024;Estacionamento;Valet;1;36,43
CNS-83344441;RSV-44723187;11.05.26;Estacionamento;Valet;2;38,93
CNS-22922260;RSV-50547968;30/11/2025;Frigobar;Chocolate;1;13,52
CNS-95792146;RSV-34595176;13/06/2026;Estacionamento;Diária de Estacionamento;1;36,15
CNS-83265291;RSV-22901634;26/10/2025;Estacionamento;Valet;1;25,80
CNS-01803519;RSV-34370783;02/01/2026;Room Service;Omelete com Salada;4;86,84
CNS-92826644;RSV-69873389;13-07-2024;Frigobar;Refrigerante Lata;1;14,40
CNS-22967233;RSV-93373045;29/11/2025;Passeio;Aula de Stand-Up Paddle;1;227,56
CNS-81972697;RSV-08436630;22.06.25;Spa;Tratamento Facial;2;132,90
CNS-54431132;RSV-11331738;01/01/2026;Spa;Massagem Relaxante 50 min;2;328,79
CNS-85119887;RSV-56023455;11/06/2026;Restaurante;Taça de Vinho Tinto;2;43,29
CNS-15184288;RSV-52901724;02/11/2024;Restaurante;Pizza Margherita;3;71,06
CNS-59194452;RSV-06236877;17/02/2025;Restaurante;Jantar Executivo;1;74,44
CNS-72881902;RSV-18507943;26/01/2026;Room Service;Sanduíche Club;1;48,29
CNS-38944311;RSV-39966293;09.04.26;Estacionamento;Valet;4;39,31
CNS-56209291;RSV-55385893;2026-06-13;Frigobar  ;Chocolate;3;19,92
CNS-37868062;RSV-18365817;03/07/2025;Passeio;City Tour Histórico;2;357,01
CNS-46140233;RSV-99413941;23/02/2025;Frigobar;Mix de Castanhas;1;23,42
CNS-41467680;RSV-25162504;20.02.26;Frigobar;Suco Natural;1;16,48
CNS-43086353;RSV-86019912;29/07/2024;Frigobar;Refrigerante Lata;2;12,04
CNS-25163350;RSV-95886325;17.07.24;Room Service;Café da Manhã no Quarto;1;80,91
CNS-64866152;RSV-82130672;09-02-2026;Restaurante;Sobremesa da Casa;4;38,28
CNS-27693672;RSV-65784802;07/09/2025;Estacionamento;Valet;2;59,52
CNS-50548846;RSV-57588904;02.02.25;Restaurante;Risoto de Camarão;1;113,51
CNS-38110152;RSV-90300710;09-01-2026;Frigobar;Mix de Castanhas;2;9,07
CNS-12436118;RSV-76755816;21.05.25;Lavanderia;Lavagem de Peça;2;21,25
CNS-16431240;RSV-84090573;09/08/2024;Frigobar;Chocolate;4;24,59
CNS-57620002;RSV-89411622;15/06/2026;Estacionamento;Valet;2;59,96
CNS-42601115;RSV-59897445;02/02/2025;Restaurante;Pizza Margherita;1;137,86
CNS-06958242;RSV-49304961;23/01/2025;Restaurante;Jantar Executivo;1;47,25
CNS-96485372;RSV-77155894;15/02/2025;Passeio;Aula de Stand-Up Paddle;2;365,99
CNS-49670471;RSV-25927873;12/08/2024;Spa;Massagem Relaxante 50 min;1;192,75
CNS-39761030;RSV-11309610;14/09/2024;restaurante;Almoço Buffet;1;97,10
CNS-60524039;RSV-60262848;20/06/2025;Room Service;Sanduíche Club;1;32,78
CNS-92439468;RSV-33276305;24/04/2025;Frigobar;Refrigerante Lata;1;27,61
CNS-58511891;RSV-80463103;19/02/2026;Lavanderia;Lavagem a Seco;3;25,95
CNS-35350727;RSV-63081850;19/08/2024;Spa;Day Use Spa;1;167,52
CNS-07510497;RSV-96838877;12/05/2025;Estacionamento;Diária de Estacionamento;2;49,90
CNS-08954720;RSV-41117723;25/08/2024;Room Service;Omelete com Salada;1;79,46
CNS-24940752;RSV-06630116;12/10/2024;Lavanderia;Passadoria Express;1;34,95
CNS-43997696;RSV-93779073;22/01/2025;Room  Service;Tábua de Frios;2;25,07
CNS-49473982;RSV-54846036;28/07/2024;ROOM SERVICE;Sanduíche Club;2;26,02
CNS-57337106;RSV-04944673;26/06/2026;Frigobar;Refrigerante Lata;1;20,28
CNS-77356936;RSV-47688800;2026-05-11;Restaurante;Pizza Margherita;2;90,55
CNS-38090595;RSV-03761169;25/04/2026;Room Service;Sanduíche Club;1;54,77
CNS-62802605;RSV-05044831;27/03/2026;Spa;Circuito de Sauna;1;147,99
CNS-79167757;RSV-16884691;03/01/2025;Restaurante;Porção de Petiscos;4;60,40
CNS-93719800;RSV-12982919;22.04.25;Restaurante;Pizza Margherita;2;42,84
CNS-40696030;RSV-03974548;16/04/2025;Estacionamento;Diária de Estacionamento;1;58,25
CNS-19254731;RSV-50237137;06-03-2025;Spa;Day Use Spa;4;354,17
CNS-73490635;RSV-11331738;2025-12-31;Frigobar;Chocolate;1;27,30
CNS-35738865;RSV-14941936;20/02/2025;Restaurante;Almoço Buffet;2;129,71
CNS-39343311;RSV-93676515;14/07/2025;Frigobar;Suco Natural;1;24,18
CNS-65013995;RSV-31698015;12.08.24;Room Service;Tábua de Frios;2;65,84
CNS-23515450;RSV-58898473;23/09/2024;Frigobar;Água Mineral 500 ml;4;11,15
CNS-13886997;RSV-60830527;05.03.25;Estacionamento;Diária de Estacionamento;2;29,16
CNS-75395636;RSV-25500865;05/10/2024;Frigobar;Refrigerante Lata;2;23,82
CNS-27312215;RSV-10577073;15/07/2024;Frigobar;Refrigerante Lata;1;11,46
CNS-09157497;RSV-99153965;14/03/2026;Room Service;Café da Manhã no Quarto;4;R$ 63,97
CNS-35520940;RSV-27136867;17/02/2025;Estacionamento;Valet;4;57,61
CNS-72899859;RSV-31427852;12/06/2025;Restaurante;Jantar Executivo;3;45,88
CNS-24992590;RSV-23630161;16/08/2025;Restaurante;Pizza Margherita;3;122,68
CNS-18072733;RSV-81257999;03/10/2025;Room Service;Omelete com Salada;3;87,78
CNS-28990561;RSV-27506774;26/01/2026;lavanderia;Passadoria Express;1;42,72
CNS-66779513;RSV-55630331;03/01/2025;Passeio;Noite de Fondue;1;119,36
CNS-34155816;RSV-54524818;2026-02-08;Passeio;Passeio de Escuna;2;120,15
CNS-74313567;RSV-10183867;26/07/2024;Room Service;Café da Manhã no Quarto;1;66,84
CNS-60704723;RSV-51675673;20/05/2026;Room Service;Café da Manhã no Quarto;1;58,42
CNS-82847593;RSV-02483621;2026-05-25;Frigobar;Água Mineral 500 ml;1;18,63
CNS-57551892;RSV-83649797;23/11/2025;Restaurante;Taça de Vinho Tinto;2;76,67
CNS-14215757;RSV-59362555;22/01/2026;Room Service;Omelete com Salada;1;88,94
CNS-79405577;RSV-67828186;23/08/2024;Restaurante;Taça de Vinho Tinto;2;35,96
CNS-54084174;RSV-46378875;18/03/2026;Restaurante;Taça de Vinho Tinto;4;133,73
CNS-73969308;RSV-77368745;06-07-2025;Passeio;Noite de Fondue;1;168,82
CNS-78661907;RSV-76564981;04/03/2025;Estacionamento;Valet;3;46,01
CNS-50773689;RSV-95402967;2024-10-14;Restaurante;Jantar Executivo;2;63,84
CNS-79877360;RSV-16595414;19/07/2024;Frigobar;Cerveja Long Neck;1;8,07
CNS-65648767;RSV-76239607;04/10/2024;Estacionamento;Valet;1;59,47
CNS-72568898;RSV-03930897;01/10/2025;Passeio;Noite de Fondue;2;358,28
CNS-17095693;RSV-73482748;25/01/2026;PASSEIO;Passeio de Buggy;2;277,96
CNS-37697164;RSV-73884093;30.01.26;Restaurante;Taça de Vinho Tinto;4;98,16
CNS-15043855;RSV-20280101;06/04/2026;Frigobar;Água Mineral 500 ml;3;21,87
CNS-43623654;RSV-84749618;12/11/2024;Estacionamento;Diária de Estacionamento;1;38,39
CNS-78965230;RSV-05790008;18/08/2024;Estacionamento;Valet;1;49,26
CNS-32989951;RSV-93492782;30/08/2024; Frigobar;Refrigerante Lata;1;23,06
CNS-38875875;RSV-99383893;02/06/2025;Room Service;Omelete com Salada;4;75,86
CNS-18835445;RSV-60401141;03/09/2024;Restaurante;Sobremesa da Casa;1;30,49
CNS-33080629;RSV-17350331;27/03/2026;Frigobar;Refrigerante Lata;1;12,03
CNS-86201656;RSV-16004179;19/12/2025;Restaurante;Taça de Vinho Tinto;4;29,52
CNS-52070742;RSV-09583724;01/09/2025;Room Service;Sanduíche Club;1;77,40
CNS-82202861;RSV-92617998;18/03/2026;Frigobar;Água Mineral 500 ml;2;24,50
CNS-97239303;RSV-74256052;16-02-2025;Passeio;Mergulho com Cilindro;2;360,10
CNS-75248149;RSV-91374646;03-03-2025;Passeio;Passeio de Teleférico;1;300,38
CNS-04404632;RSV-77646800;31.12.25;Restaurante;Risoto de Camarão;3;79,91
CNS-65679704;RSV-95209365;01/05/2026;Passeio;Transfer Aeroporto;2;314,89
CNS-97542344;RSV-92078903;13-06-2026;FRIGOBAR;Cerveja Long Neck;1;10,50
CNS-68943869;RSV-92066290;2025-10-24;Passeio;Passeio de Escuna;4;196,97
CNS-35784656;RSV-64683348;20/12/2025;FRIGOBAR;Cerveja Long Neck;4;14,41
CNS-75572847;RSV-99219290;10/12/2024;Room Service;Café da Manhã no Quarto;2;46,80
CNS-74241565;RSV-46512053;30/10/2024;Room Service;Omelete com Salada;4;36,59
CNS-40068703;RSV-87500672;01/09/2025;Spa;Day Use Spa;1;275,80
CNS-84209172;RSV-04612120;05/11/2025;Room Service;Omelete com Salada;2;78,63
CNS-71070509;RSV-42419175;28/10/2025;spa;Tratamento Facial;2;157,65
CNS-19666746;RSV-18314413;21/01/2025;Spa;Day Use Spa;1;282,43
CNS-07192188;RSV-25503190;08-08-2025;Room Service  ;Omelete com Salada;2;54,64
CNS-98258006;RSV-42902303;23-04-2026;Estacionamento;Valet;3;39,87
CNS-40733599;RSV-75898053;16/10/2024;Restaurante;Almoço Buffet;4;111,31
CNS-12062632;RSV-84086584;26/09/2024;Estacionamento;Valet;1;49,01
CNS-32496022;RSV-27722176;10/08/2025;Passeio;Noite de Fondue;4;199,38
CNS-98002428;RSV-94696033;28/05/2025;Lavanderia;Lavagem a Seco;1;22,17
CNS-68736702;RSV-76694537;14/05/2025;Passeio;Passeio de Escuna;4;324,99
CNS-82091896;RSV-35077541;14/07/2025;Frigobar;Cerveja Long Neck;2;28,00
CNS-62640407;RSV-18166427;14/07/2025;Frigobar;Cerveja Long Neck;1;12,72
CNS-34531947;RSV-37882547;16/04/2026;Frigobar;Suco Natural  ;1;12,08
CNS-11542877;RSV-56429840;23/02/2025;Restaurante;Jantar Executivo;1;117,09
CNS-96109125;RSV-58123400;22/11/2024;Passeio;TRILHA AO MIRANTE;2;92,55
CNS-09155894;RSV-87185534;10/01/2025;Restaurante;Taça de Vinho Tinto;3;139,89
CNS-07079725;RSV-44002646;13/12/2025;Restaurante;Pizza Margherita;3;74,15
CNS-56256979;RSV-54793767;21/02/2025;Passeio; Passeio de Teleférico;1;R$ 163,65
