Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-8641342;QRT-95618;FUN-09324;Hidráulica;Baixa;12/01/2025 20:00;13.01.25;4
CHM-0675882;QRT-25078;FUN-78820;TV / Controle;Baixa;26/09/2025 21:04;27/09/2025 20:33;5
CHM-0462809;QRT-63998;FUN-49013;Limpeza Extra;Média;2025-07-08;09/07/2025 01:48;5
CHM-9093816;QRT-24274;FUN-34873;TV / Controle;Média;23/04/2026 07:53;2026-04-23;5
CHM-6868709;QRT-54953;FUN-37715;LIMPEZA EXTRA;Média;14/09/2024 14:57;14/09/2024 16:09;4
CHM-0154617;QRT-15064;FUN-71181;Hidráulica;Baixa;16/11/2025 07:40;16/11/2025 17:05;5
CHM-8812042;QRT-74691;FUN-64755;Limpeza Extra;Alta;13/03/2026 18:15;2026-03-13;3
CHM-5379207;QRT-96617;FUN-86194;Elétrica;Baixa;09.02.25;09/02/2025 18:23;5
CHM-7116653;QRT-14624;FUN-50800;Ar-condicionado;Baixa;20/03/2025 12:15;20-03-2025;5
CHM-2295997;QRT-64332;FUN-22607;Frigobar com Defeito;Média;26/05/2026 10:00;26/05/2026 15:09;5
CHM-5828551;QRT-45866;FUN-29826;TV / Controle;Baixa;22/11/2024 23:19;23/11/2024 07:26;4
CHM-8243662;QRT-51483;FUN-23383;Frigobar com Defeito;Média;05/11/2024 21:11;06/11/2024 01:40;5
CHM-5407803;QRT-02007;FUN-74014;Hidráulica;P1;21/09/2024 18:42;21/09/2024 20:01;4
CHM-5430576;QRT-53914;FUN-83865;Ar-condicionado;Média;17.02.26;17/02/2026 11:44;4
CHM-7257437;QRT-68692;FUN-96106;Wi-Fi;Baixa;02/07/2024 14:51;04/07/2024 03:51;2
CHM-1461532;QRT-95939;FUN-12576;Hidráulica;Média;06.10.25;06/10/2025 19:11;5
CHM-2824083;QRT-51351;FUN-08849;Wi-Fi;Alta;10/09/2024 08:23;10/09/2024 11:48;3
CHM-6008526;QRT-87613;FUN-66580;Elétrica;MÉDIA;2024-09-26;26/09/2024 11:39;5
CHM-7938213;QRT-46794;FUN-22027;Limpeza Extra;Média;12/03/2026 19:27;12-03-2026;3
CHM-3533335;QRT-72144;FUN-12040;Ar-condicionado;Baixa;27-03-2026;2026-03-28;4
CHM-8309400;QRT-85687;FUN-12576;Limpeza Extra;Média;21/12/2024 19:03;21/12/2024 21:28;4
CHM-6655902;QRT-03659;FUN-22027;Ar-condicionado;Média;11/03/2025 23:18;12.03.25;2
CHM-5374117;QRT-26354;FUN-86199;Hidráulica;Media;29/08/2025 08:06;29/08/2025 13:14;5
CHM-7482762;QRT-83187;FUN-86194;Ar-condicionado;Média;26/01/2026 10:41;2026-01-26;3
CHM-7219847;QRT-31042;FUN-22607;Wi-Fi;Alta;24/10/2025 19:06;24/10/2025 20:26;5
CHM-7809371;QRT-69375;FUN-48683;TV / Controle;MÉDIA;06/05/2026 08:23;06.05.26;4
CHM-7171234;QRT-85739;FUN-74014;Frigobar com Defeito;Média;05/03/2026 14:45;05/03/2026 18:59;5
CHM-6177153;QRT-41356;FUN-18700;Ar-condicionado;Baixa;04/02/2025 08:07;04/02/2025 22:51;5
CHM-0162705;QRT-29802;FUN-86194;Frigobar com Defeito;Média;11/07/2025 08:50;11/07/2025 14:08;5
CHM-9963074;QRT-03596;FUN-25313;Fechadura Eletrônica;Média;09/09/2025 06:37;09/09/2025 12:51;5
CHM-9850080;QRT-00452;FUN-57664;Limpeza Extra;Média;06/08/2025 22:46;07/08/2025 01:43;4
CHM-8571785;QRT-42714;FUN-92311;Limpeza Extra;Baixa;27/10/2025 20:40;28/10/2025 07:25;5
CHM-8246079;QRT-75289;FUN-57664;TV / Controle;Baixa;14/07/2025 17:13;15/07/2025 11:13;5
CHM-8724359;QRT-92384;FUN-57664;Limpeza Extra;Média;24/07/2025 13:48;24/07/2025 22:41;1
CHM-4233618;QRT-59474;FUN-76103;Limpeza Extra;Média;22/08/2024 14:59;23/08/2024 08:31;2
CHM-9415445;QRT-88284;FUN-86194;TV / Controle;Baixa;01/03/2025 21:14;02-03-2025;3
CHM-4830000;QRT-01287;FUN-25313;Fechadura Eletrônica;P2;24-07-2024;24.07.24;5
CHM-4936655;QRT-53917;FUN-32345;Fechadura Eletrônica;Média;05/07/2024 20:52;05/07/2024 22:02;4
CHM-9382632;QRT-00452;FUN-64755;Elétrica;Baixa;25.02.26;26/02/2026 11:08;5
CHM-7438473;QRT-26080;FUN-52793;Wi-Fi;Baixa;08/11/2024 08:22;09/11/2024 05:03;5
CHM-5460186;QRT-46748;FUN-92045;Wi-Fi;Baixa;08/12/2025 18:01;08/12/2025 23:17;3
CHM-7407177;QRT-34396;FUN-22607;Hidráulica;Alta;23/11/2024 10:25;23-11-2024;5
CHM-8363999;QRT-25217;FUN-34079;Wi-Fi;Média;03/10/2024 06:30;03/10/2024 18:02;1
CHM-9182965;QRT-28645;FUN-90839;Wi-Fi;Média;06/10/2025 20:49;06/10/2025 23:29;5
CHM-5150606;QRT-46794;FUN-96106;Fechadura Eletrônica;Média;12/07/2024 10:26;12/07/2024 15:11;5
CHM-1442731;QRT-95201;FUN-29826;Fechadura Eletrônica;Baixa;08/01/2025 21:47;09.01.25;3
CHM-2551253;QRT-55333;FUN-36473;Frigobar com Defeito;Alta;11.02.26;11/02/2026 15:03;4
CHM-6922314;QRT-04443;FUN-08234;Ar-condicionado;Média;04/03/2026 10:33;04/03/2026 23:10;1
CHM-2313745;QRT-85920;FUN-64755;Wi-Fi;Média;26/10/2025 09:51;26/10/2025 18:24;1
CHM-5470310;QRT-58808;FUN-23383;Hidráulica;Alta;25.07.24;25-07-2024;3
CHM-2925737;QRT-24929;FUN-69727;Hidráulica;Baixa;08/11/2024 22:27;10/11/2024 01:55;3
CHM-9515352;QRT-37131;FUN-12040;Limpeza Extra;Alta;12/02/2026 16:35;12.02.26;5
CHM-8181615;QRT-45132;FUN-23383;Ar-condicionado;Baixa;07/12/2025 11:53;07/12/2025 23:59;5
CHM-8123216;QRT-70661;FUN-94946;Frigobar com Defeito;Média;01.09.25;02/09/2025 05:43;2
CHM-6264412;QRT-85367;FUN-37715;Limpeza Extra;Média;2025-02-25;25-02-2025;3
CHM-8889225;QRT-24594;FUN-71493;Fechadura Eletrônica;Média;21/08/2025 14:20;21/08/2025 20:43;5
CHM-2381538;QRT-19577;FUN-08486;Hidráulica;Alta;25.04.26;25/04/2026 16:18;5
CHM-5342713;QRT-15355;FUN-96106;TV / Controle;Baixa;27/02/2026 23:12;28/02/2026 13:14;4
CHM-4900050;QRT-59117;FUN-25313;Limpeza Extra;Média;19/10/2025 06:16;19/10/2025 08:21;4
CHM-3591570;QRT-84220;FUN-37715;Wi-Fi;Alta;30/09/2025 12:12;30/09/2025 12:58;5
CHM-5868330;QRT-67879;FUN-23383;TV / Controle;Alta;04/09/2024 15:32;04/09/2024 17:18;4
CHM-1394105;QRT-23438;FUN-41540;Wi-Fi;Média;11/11/2024 06:08;11/11/2024 08:29;4
CHM-7016485;QRT-38689;FUN-04670;Hidráulica;Média;19/03/2026 07:58;19/03/2026 10:32;5
CHM-2272763;QRT-17820;FUN-13975;Fechadura Eletrônica;Média;11/10/2025 17:53;11/10/2025 21:37;5
CHM-8223161;QRT-17820;FUN-87234;Wi-Fi;Baixa;05/04/2025 13:47;07/04/2025 05:09;1
CHM-5132244;QRT-85367;FUN-74014;Wi-Fi;Alta;07-12-2025;07/12/2025 15:33;4
CHM-7663033;QRT-87183;FUN-71181;Elétrica;Média;2025-02-27;27/02/2025 15:35;5
CHM-2282748;QRT-57208;FUN-12576;Ar-condicionado;Média;2024-11-30;30/11/2024 23:22;5
CHM-5057190;QRT-09047;FUN-92045;Ar-condicionado;Média;09/09/2024 09:31;09/09/2024 10:46;5
CHM-5035352;QRT-07517;FUN-02909;Hidráulica;Baixa;19/12/2025 21:05;20/12/2025 12:25;5
CHM-8040384;QRT-16851;FUN-67710;Fechadura Eletrônica;Média;27/11/2025 11:39;27.11.25;4
CHM-0079819;QRT-90111;FUN-15867;Ar-condicionado;Alta;16/03/2025 19:34;16/03/2025 20:12;4
CHM-0710384;QRT-42497;FUN-09102;Hidráulica;Média;04/01/2025 18:50;05.01.25;3
CHM-2957569;QRT-32164;FUN-83865;Wi-Fi;Alta;04/04/2025 13:57;04/04/2025 15:02;4
CHM-8843992;QRT-61719;FUN-08109;Hidráulica;ALTA;27/05/2026 18:40;2026-05-27;1
CHM-8715726;QRT-81819;FUN-87234;Elétrica;Média;2024-11-02;03/11/2024 02:34;3
CHM-1344344;QRT-66083;FUN-25313;Elétrica;Alta;08/01/2026 12:03;08-01-2026;4
CHM-2937835;QRT-26237;FUN-15784;Fechadura Eletrônica;Média;27.07.24;27/07/2024 12:56;5
CHM-0306457;QRT-11607;FUN-96354;Fechadura Eletrônica;Média;10.05.25;10/05/2025 11:28;3
CHM-6622485;QRT-27342;FUN-70436;Fechadura Eletrônica;BAIXA;25/08/2025 14:22;26/08/2025 05:41;5
CHM-5539104;QRT-88939;FUN-39946;Limpeza Extra;Média;21/11/2025 14:28;21/11/2025 21:55;5
CHM-9731017;QRT-44318;FUN-50800;Hidráulica;Baixa;05/06/2025 08:13;06/06/2025 07:36;5
CHM-1619570;QRT-02862;FUN-09324;Ar-condicionado;Média;03/12/2025 10:52;03/12/2025 13:41;4
CHM-5905137;QRT-98370;FUN-96106;TV / Controle;Baixa;05/05/2025 21:32;2025-05-07;2
CHM-0608882;QRT-88906;FUN-48159;Hidráulica;Média;20/03/2025 12:17;20/03/2025 14:35;3
CHM-7492430;QRT-02047;FUN-21094;TV / Controle;Alta;28/02/2026 07:45;28/02/2026 08:36;5
CHM-9016484;QRT-37672;FUN-64755;Ar-condicionado;Média;05/10/2024 19:15;05-10-2024;4
CHM-1909843;QRT-14624;FUN-29826;Wi-Fi;P2;17/11/2025 12:43;18-11-2025;2
CHM-6967355;QRT-04025;FUN-16922;Frigobar com Defeito;Baixa;19/03/2026 23:22;20/03/2026 09:38;4
CHM-5193714;QRT-63609;FUN-23361;TV / Controle;Média;23.04.26;23-04-2026;5
CHM-9947797;QRT-49389;FUN-92045;Elétrica;Média;05/04/2025 07:46;05/04/2025 13:23;3
CHM-5688149;QRT-26539;FUN-36473;Elétrica;Baixa;12/12/2024 07:54;12/12/2024 14:29;3
CHM-8368664;QRT-08799;FUN-32345;Fechadura Eletrônica;Média;23/04/2025 14:49;23.04.25;5
CHM-1728828;QRT-86201;FUN-48683;Elétrica;Média;03.07.24;03/07/2024 13:35;4
CHM-9735429;QRT-91628;FUN-10947;Hidráulica;Baixa;26/03/2026 12:23;26-03-2026;5
CHM-3739670;QRT-09674;FUN-01568;Hidráulica;Média;22/10/2024 20:39;23/10/2024 00:50;5
CHM-4306220;QRT-77305;FUN-29826;Limpeza Extra;Média;26/01/2025 14:17;26/01/2025 23:31;3
CHM-4349766;QRT-25571;FUN-49013;Fechadura Eletrônica;Média;2025-07-02;02/07/2025 23:44;3
CHM-9676884;QRT-20665;FUN-43763;Hidráulica;Alta;08/11/2025 14:50;2025-11-08;4
CHM-6019035;QRT-70536;FUN-49013;Ar-condicionado;Baixa;03/07/2025 07:22;03/07/2025 14:12;5
CHM-3304188;QRT-43580;FUN-49013;Ar-condicionado;Média;06/03/2026 07:39;06/03/2026 14:31;4
CHM-1282951;QRT-42355;FUN-34079;Ar-condicionado;Média;08/09/2024 13:20;08/09/2024 19:08;5
CHM-3737080;QRT-39368;FUN-07814;Limpeza Extra;Alta;25/04/2025 20:07;25/04/2025 21:04;5
CHM-2423299;QRT-02007;FUN-74014;Hidráulica;Média;2025-11-08;09/11/2025 02:00;5
CHM-5140609;QRT-76281;FUN-74014;TV / Controle;Alta;09/01/2026 17:31;09/01/2026 22:27;1
CHM-9595423;QRT-96428;FUN-37715;Ar-condicionado;ALTA;06/02/2026 18:27;06/02/2026 21:42;3
CHM-2511703;QRT-73232;FUN-88121;Frigobar com Defeito;Baixa;05/08/2025 15:08;05/08/2025 21:39;5
CHM-1068211;QRT-32164;FUN-65780;TV / Controle;Baixa;26/10/2025 09:45;26.10.25;5
CHM-1717675;QRT-56321;FUN-89330;Wi-Fi;Alta;23/10/2024 21:48;2024-10-23;5
CHM-9961993;QRT-00452;FUN-57664;Limpeza Extra;Baixa;14-11-2024;14-11-2024;4
CHM-1733554;QRT-17495;FUN-49013;Limpeza Extra;Média;06/01/2026 21:24;07/01/2026 01:21;5
CHM-7268381;QRT-88939;FUN-39946;Wi-Fi;Baixa;22.10.24;24/10/2024 00:39;3
CHM-0011163;QRT-86536;FUN-23361;HIDRÁULICA;P2;09/09/2024 07:31;09/09/2024 15:18;5
CHM-1446747;QRT-28319;FUN-05739;Limpeza Extra;MÉDIA;22/02/2026 22:42;23/02/2026 03:16;5
CHM-4774020;QRT-59498;FUN-13975;Hidráulica;Média;13/06/2025 07:19;13/06/2025 17:01;3
CHM-7586244;QRT-92384;FUN-22027;Wi-Fi;Baixa;2026-01-20;20/01/2026 23:44;5
CHM-3669199;QRT-00087;FUN-47371;TV / Controle;Média;29/03/2026 17:39;30/03/2026 14:38;2
CHM-9379228;QRT-41316;FUN-76103;Ar-condicionado;Baixa;04/09/2024 19:47;05/09/2024 06:26;5
CHM-8846505;QRT-46748;FUN-34079;Wi-Fi;Média;05/04/2025 07:38;05/04/2025 10:43;5
CHM-4010070;QRT-94225;FUN-73856;Hidráulica;Baixa;10/06/2025 17:39;2025-06-10;4
CHM-6286178;QRT-16851;FUN-83865;Ar-condicionado;Baixa;18-02-2026;19/02/2026 03:51;5
CHM-8902214;QRT-20026;FUN-13975;Fechadura Eletrônica;Média;13.11.25;14/11/2025 07:28;3
CHM-0892707;QRT-63609;FUN-45111;Elétrica;Média;02/07/2025 09:09;02/07/2025 19:41;3
CHM-0230928;QRT-88284;FUN-67710;Hidráulica;Média;29/05/2026 15:56;29/05/2026 17:56;5
CHM-7064387;QRT-06113;FUN-55799;Ar-condicionado;Média;18/12/2024 09:51;19-12-2024;3
CHM-1929459;QRT-39368;FUN-07814;Ar-condicionado;Baixa;06/03/2025 14:05;07/03/2025 03:55;5
CHM-0336367;QRT-24929;FUN-69727;Wi-Fi;Baixa;03/12/2024 08:17;03.12.24;5
CHM-0403254;QRT-57763;FUN-90839;Elétrica;Média;14-01-2025;15/01/2025 00:47;4
CHM-1901520;QRT-37131;FUN-28577;Ar-condicionado;Média;28/12/2025 12:16;28/12/2025 20:12;5
CHM-1602867;QRT-07031;FUN-66580;Limpeza Extra;Baixa;10/09/2024 07:02;10/09/2024 19:19;5
CHM-9280103;QRT-25078;FUN-73856;Elétrica;Baixa;2026-02-09;09/02/2026 20:45;5
CHM-0170738;QRT-49331;FUN-47371;Wi-Fi;Média;05/04/2026 12:36;05/04/2026 18:14;5
CHM-7190598;QRT-87183;FUN-39946;TV / Controle;Baixa;05/02/2026 12:37;06/02/2026 03:59;4
CHM-5045718;QRT-09395;FUN-49013;Elétrica;Baixa;26-11-2024;2024-11-26;4
CHM-7694203;QRT-08689;FUN-15784;Wi-Fi;Alta;26.11.25;26/11/2025 20:37;1
CHM-1671855;QRT-98284;FUN-49170;Elétrica;Alta;16/06/2026 10:13;16/06/2026 12:44;3
CHM-4427437;QRT-23373;FUN-08849;Hidráulica;Media;26/10/2025 16:11;27/10/2025 10:36;1
CHM-5502757;QRT-70680;FUN-81524;Limpeza Extra;Baixa;06/11/2024 17:54;07/11/2024 08:31;5
CHM-7388546;QRT-54918;FUN-69727;TV / Controle;Média;31/05/2025 09:39;31/05/2025 13:36;4
CHM-6371545;QRT-22076;FUN-21094;Hidráulica;Média;04/12/2024 08:42;04/12/2024 16:41;5
CHM-3192489;QRT-67310;FUN-64706;Elétrica;Média;19/11/2024 08:43;19/11/2024 13:07;4
CHM-4270025;QRT-84837;FUN-48159;Ar-condicionado;Alta;14/08/2024 06:04;14/08/2024 07:14;4
CHM-6645175;QRT-06335;FUN-23383;Wi-Fi;Média;24/12/2024 12:13;24/12/2024 20:03;5
CHM-2827323;QRT-43251;FUN-23361;Limpeza Extra;alta;10/03/2026 20:31;10/03/2026 21:06;5
CHM-7672860;QRT-37220;FUN-64706;Fechadura Eletrônica;Baixa;08-04-2025;09/04/2025 03:41;5
CHM-8412408;QRT-65055;FUN-78820;Fechadura Eletrônica;Alta;09/02/2025 18:02;09/02/2025 22:54;2
CHM-6047141;QRT-68204;FUN-34079;Wi-Fi;Média;03/01/2025 17:54;04/01/2025 03:50;3
CHM-1798777;QRT-78808;FUN-32345;Wi-Fi;Média;2026-05-07;07/05/2026 14:51;4
CHM-9053413;QRT-89410;FUN-10947;Ar-condicionado;Baixa;28/11/2024 22:53;29.11.24;4
CHM-3845204;QRT-69520;FUN-35080;Ar-condicionado;Média;05/07/2024 17:32;06/07/2024 08:29;3
CHM-2701316;QRT-37102;FUN-52300;TV / Controle;Baixa;23/07/2024 18:07;24-07-2024;3
CHM-6404406;QRT-17114;FUN-12576;Ar-condicionado;Alta;02/01/2026 22:02;02/01/2026 22:58;5
CHM-3641815;QRT-26716;FUN-86199;Limpeza Extra;Alta;12/01/2025 10:11;12/01/2025 10:49;4
CHM-0073144;QRT-75030;FUN-65780;Limpeza Extra;Média;2024-07-22;22/07/2024 16:22;3
CHM-3683949;QRT-11607;FUN-92311;Ar-condicionado;Alta;18/01/2026 19:20;18/01/2026 19:44;5
CHM-6353486;QRT-62109;FUN-22607;Wi-Fi;Média;31/05/2025 13:43;31/05/2025 16:37;3
CHM-8073339;QRT-53290;FUN-48159;Wi-Fi;Média;08.10.24;09/10/2024 00:49;5
CHM-2104220;QRT-42444;FUN-07814;Ar-condicionado;Alta;22/06/2025 20:36;23/06/2025 02:59;3
CHM-4594097;QRT-22585;FUN-86199;Ar-condicionado;Média;22.04.26;2026-04-22;5
CHM-2892918;QRT-10397;FUN-16922;TV / Controle;Baixa;15/09/2024 08:27;15/09/2024 19:09;5
CHM-8965317;QRT-24337;FUN-28577;Ar-condicionado;Média;02/02/2025 07:36;04/02/2025 09:46;3
CHM-5501704;QRT-89068;FUN-39946;TV / Controle;Alta;03/09/2024 23:44;03-09-2024;5
CHM-4769334;QRT-57763;FUN-01568;Elétrica;Média;17/09/2025 10:04;17/09/2025 13:56;3
CHM-1342877;QRT-90111;FUN-50800;TV / Controle;BAIXA;25/06/2025 21:07;26-06-2025;5
CHM-2579889;QRT-84837;FUN-23383;Elétrica;Alta;28/11/2025 07:06;28.11.25;4
CHM-2312543;QRT-94756;FUN-94946;Elétrica;Média;22.10.24;23/10/2024 03:13;5
CHM-3557626;QRT-65055;FUN-65780;Elétrica;Média;22/11/2025 17:04;22.11.25;5
CHM-4476643;QRT-43677;FUN-41540;Wi-Fi;Alta;21-03-2026;21/03/2026 08:45;1
CHM-2304894;QRT-42497;FUN-69104;TV / Controle;Média;17/03/2026 08:38;17/03/2026 15:24;5
CHM-7560704;QRT-17820;FUN-70436;Ar-condicionado;Baixa;28/12/2024 07:52;28/12/2024 12:24;5
CHM-1260608;QRT-65055;FUN-86194;Limpeza Extra;Média;14/07/2024 13:45;14/07/2024 15:08;4
CHM-3073557;QRT-99814;FUN-83865;Elétrica;Média;24/06/2025 11:29;24/06/2025 19:20;4
CHM-2843959;QRT-21167;FUN-28577;Fechadura Eletrônica;Baixa;21.03.25;22/03/2025 02:53;5
CHM-4694757;QRT-75123;FUN-69727;TV / Controle;Média;02/06/2026 08:23;02/06/2026 10:40;5
CHM-2450940;QRT-31930;FUN-19473;Elétrica;Alta;28/12/2024 20:50;28/12/2024 22:08;4
CHM-1801805;QRT-22076;FUN-87234;Fechadura Eletrônica;P2;13/09/2025 11:40;13/09/2025 20:17;3
CHM-7189280;QRT-09419;FUN-71181;TV / Controle;Alta;27/11/2025 11:19;27/11/2025 12:20;5
CHM-9613583;QRT-29802;FUN-19473;Hidráulica;Média;2025-09-18;18/09/2025 17:35;1
CHM-0834679;QRT-87183;FUN-12576;TV / Controle;BAIXA;31/01/2026 23:46;01/02/2026 07:52;5
CHM-6620857;QRT-07031;FUN-07814;Ar-condicionado;Baixa;20.01.25;21/01/2025 08:37;3
CHM-6426607;QRT-51602;FUN-37715;Hidráulica;Média;2024-11-06;06/11/2024 14:35;4
CHM-8374449;QRT-20026;FUN-87234;Limpeza Extra;Baixa;26-11-2025;27/11/2025 19:05;4
CHM-8960064;QRT-63207;FUN-16922;Hidráulica;Baixa;20/01/2026 16:25;21/01/2026 02:49;4
CHM-9031597;QRT-25078;FUN-65780;Hidráulica;Baixa;09/05/2026 12:07;09/05/2026 22:56;5
CHM-5765638;QRT-69520;FUN-35080;Eletrica;Média;2026-02-13;14/02/2026 05:52;2
CHM-2177959;QRT-95939;FUN-71181;Ar-condicionado;Baixa;22/03/2025 09:42;23/03/2025 02:53;5
CHM-6408304;QRT-16398;FUN-92045;Elétrica;Alta;10/02/2025 18:30;10/02/2025 18:59;4
CHM-0966530;QRT-50393;FUN-28577;TV / Controle;Baixa;02/01/2025 09:43;05.01.25;3
CHM-9352723;QRT-00699;FUN-49170;Wi-Fi;Alta;14/07/2024 21:39;14/07/2024 21:53;3
CHM-0325828;QRT-76575;FUN-87234;Wi-Fi;Média;21/02/2025 11:19;21/02/2025 12:40;5
CHM-4124141;QRT-66125;FUN-87234;Elétrica;Média;11/04/2026 16:27;12/04/2026 03:47;3
CHM-4527019;QRT-00593;FUN-08234;Frigobar com Defeito;Baixa;08/05/2025 21:52;10/05/2025 03:51;3
CHM-7869525;QRT-43677;FUN-69104;Fechadura Eletrônica;Alta;2024-12-13;13-12-2024;5
CHM-8777743;QRT-58690;FUN-10947;Fechadura Eletrônica;Média;28/10/2025 08:31;28/10/2025 11:57;4
CHM-0495365;QRT-85920;FUN-22027;Ar-condicionado;Baixa;25/02/2026 11:02;25.02.26;5
CHM-7302591;QRT-57208;FUN-52793;Wi-Fi;Média;20/06/2025 19:17;21/06/2025 00:10;3
CHM-1581450;QRT-04283;FUN-39946;Wi-Fi;Alta;02/11/2025 11:37;02-11-2025;4
CHM-0284286;QRT-53914;FUN-78820;Wi-Fi;Baixa;28/04/2025 13:44;28/04/2025 21:26;5
CHM-7732407;QRT-91492;FUN-48683;Hidráulica;Baixa;01/02/2025 20:58;02/02/2025 13:03;4
CHM-4412408;QRT-51351;FUN-25313;Elétrica;Média;26/09/2024 11:18;26/09/2024 19:10;4
CHM-7832691;QRT-70123;FUN-34079;Wi-Fi;P3;17/01/2025 13:37;2025-01-18;5
CHM-2680821;QRT-39575;FUN-29826;Fechadura Eletrônica;Baixa;01/12/2024 08:28;02-12-2024;3
CHM-4434677;QRT-79165;FUN-48683;Wi-Fi;Baixa;19/01/2026 06:44;19/01/2026 18:01;5
CHM-5456277;QRT-26354;FUN-94946;Ar-condicionado;Média;14/04/2026 11:08;14/04/2026 14:18;5
CHM-3215817;QRT-51483;FUN-28577;TV / Controle;Média;16/05/2025 22:50;2025-05-17;3
CHM-8958200;QRT-84220;FUN-52793;Wi-Fi;Baixa;03.03.26;05/03/2026 07:03;2
CHM-8474106;QRT-03369;FUN-71181;Wi-Fi;P3;31/10/2024 06:14;01/11/2024 01:52;5
CHM-3288793;QRT-96237;FUN-78820;Limpeza Extra;Baixa;2025-03-04;05/03/2025 22:37;2
CHM-5489001;QRT-92384;FUN-05739;Elétrica;ALTA;08/09/2024 09:10;08/09/2024 10:02;5
CHM-3285438;QRT-70123;FUN-21094;Elétrica;Baixa;03.06.26;04/06/2026 15:03;5
CHM-7034572;QRT-27801;FUN-07814;Ar-condicionado;Baixa;10/10/2025 11:23;11/10/2025 14:55;1
CHM-8305179;QRT-07031;FUN-76103;Wi-Fi;Baixa;2026-06-15;16/06/2026 06:51;4
CHM-5712581;QRT-42497;FUN-94946;Ar-condicionado;MÉDIA;2025-05-04;04/05/2025 20:58;5
CHM-7801445;QRT-74766;FUN-08234;Wi-Fi;Média;28.09.24;28-09-2024;4
CHM-1123769;QRT-31042;FUN-22607;Wi-Fi;Baixa;12/08/2025 15:40;13/08/2025 17:30;2
CHM-0222316;QRT-03930;FUN-22607;Frigobar com Defeito;Baixa;2026-06-13;16-06-2026;1
CHM-1509553;QRT-91628;FUN-74014;Ar-condicionado;Baixa;27.02.26;28/02/2026 00:11;4
CHM-6729822;QRT-51602;FUN-71181;Limpeza Extra;Média;14/06/2026 21:53;2026-06-15;5
CHM-0405545;QRT-83689;FUN-57664;Elétrica;Baixa;14/02/2025 15:41;18/02/2025 01:01;2
CHM-7443900;QRT-37102;FUN-52300;Ar-condicionado;Alta;29-01-2025;29/01/2025 23:26;5
CHM-4250576;QRT-03659;FUN-49170;Elétrica;Média;01/04/2026 18:58;02-04-2026;3
CHM-2556383;QRT-74690;FUN-69727;Hidráulica;Alta;05.05.26;05/05/2026 19:04;5
CHM-2572854;QRT-98370;FUN-49170;Wi-Fi;Baixa;25/11/2025 17:25;26-11-2025;4
CHM-2236165;QRT-86959;FUN-08234;Ar-condicionado;Média;06/08/2025 23:43;07.08.25;4
CHM-3970792;QRT-84007;FUN-89330;Wi-Fi;Média;24/03/2025 11:17;2025-03-24;3
CHM-8041792;QRT-57124;FUN-86199;Limpeza Extra;Média;2025-05-01;01/05/2025 11:45;5
CHM-2513160;QRT-57763;FUN-90839;Fechadura Eletrônica;Média;09/04/2025 06:32;2025-04-09;4
CHM-1435460;QRT-59512;FUN-64706;Elétrica;Média;11/12/2025 20:40;11/12/2025 21:49;5
CHM-2056744;QRT-94756;FUN-01568;TV / Controle;MÉDIA;12/11/2025 17:32;2025-11-12;5
CHM-3404086;QRT-20055;FUN-73856;Elétrica;Alta;17/12/2025 12:39;17/12/2025 14:41;2
CHM-4465185;QRT-47802;FUN-55799;Ar-condicionado;Baixa;22/02/2026 10:57;22/02/2026 17:01;3
CHM-2783343;QRT-28319;FUN-96106;Limpeza Extra;Média;20/05/2026 11:15;20/05/2026 19:07;4
CHM-0962181;QRT-37672;FUN-64755;Wi-Fi;P2;2025-04-07;2025-04-07;5
CHM-9339478;QRT-04414;FUN-52793;Limpeza Extra;Alta;02/12/2025 18:05;2025-12-02;4
CHM-8933800;QRT-25905;FUN-69104;Limpeza Extra;Alta;09-02-2025;09/02/2025 07:45;4
CHM-9778736;QRT-24810;FUN-37715;Fechadura Eletrônica;Média;19/05/2025 10:00;19/05/2025 11:56;5
CHM-0906788;QRT-85739;FUN-52793;Limpeza Extra;Média;28/10/2025 11:27;28-10-2025;5
CHM-7408017;QRT-06113;FUN-87234;Ar-condicionado;Alta;19/07/2025 08:24;19/07/2025 08:50;3
CHM-4512329;QRT-62407;FUN-08849;Ar-condicionado;Baixa;21/10/2024 16:09;22/10/2024 03:45;5
CHM-9240186;QRT-01287;FUN-71493;Fechadura Eletrônica;Alta;2025-03-14;14/03/2025 11:38;4
CHM-0617186;QRT-71194;FUN-50800;Elétrica;Média;19/05/2025 23:36;20-05-2025;1
CHM-7860432;QRT-07031;FUN-45111;Limpeza Extra;Alta;12.10.24;2024-10-13;5
CHM-3794850;QRT-21496;FUN-86199;Hidráulica;Baixa;05.08.24;05/08/2024 22:33;5
CHM-5607333;QRT-92558;FUN-67282;Limpeza Extra;Alta;19/03/2026 18:23;19.03.26;3
CHM-0875289;QRT-31930;FUN-78820;Ar-condicionado;ALTA;2026-04-24;24/04/2026 20:31;5
CHM-9351646;QRT-34521;FUN-64047;Elétrica;Média;25/02/2026 18:51;26/02/2026 01:22;4
CHM-6282231;QRT-03369;FUN-10947;Wi-Fi;Baixa;16/06/2026 10:04;17/06/2026 03:39;3
CHM-6320250;QRT-26756;FUN-86199;Fechadura Eletrônica;Média;05/06/2026 14:05;05/06/2026 16:45;3
