Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva
RSV-85392182;QRT-94431;HSP-685071;OTA BookNow;2026-02-19;2026-04-12;2026-04-19;3;2187,03;Check-out Realizado
RSV-60530908;QRT-94431;HSP-128874;OTA BookNow;2026-03-05;2026-04-22;2026-04-26;2;1353,71;Check-out Realizado
RSV-03633075;QRT-94431;HSP-250358;Agência de Turismo;2026-03-20;2026-05-01;2026-05-06;1;1232,51;Check-out Realizado
RSV-98882635;QRT-94431;HSP-950750;OTA ViajaMais;2026-01-17;2026-05-08;2026-05-11;1;906,23;Check-out Realizado
RSV-06362816;QRT-94431;HSP-701907;Site Próprio;2026-03-14;2026-05-22;2026-05-25;2;1002,12;Check-out Realizado
RSV-39323021;QRT-94431;HSP-130095;OTA ViajaMais;2026-04-24;2026-06-05;2026-06-07;1;1009,43;Check-out Realizado
RSV-35928819;QRT-94431;HSP-594808;OTA BookNow;2026-03-02;2026-06-09;2026-06-13;2;970,65;Check-out Realizado
RSV-04958866;QRT-94431;HSP-579164;OTA BookNow;2026-06-06;2026-06-15;2026-06-18;1;1729,42;Check-out Realizado
RSV-43491385;QRT-94431;HSP-878533;Site Próprio;2026-05-16;2026-06-19;2026-06-24;1;1094,83;Check-out Realizado
RSV-12197486;QRT-94431;HSP-551137;Central Telefônica;2026-06-19;2026-07-02;2026-07-09;2;1057,98;Confirmada
RSV-69699176;QRT-94431;HSP-502580;Balcão;2026-07-11;2026-07-11;2026-07-16;2;1626,05;Cancelada
RSV-67900505;QRT-94431;HSP-846406;OTA ViajaMais;2026-04-26;2026-07-24;2026-07-28;1;1492,39;Confirmada
RSV-45692346;QRT-94431;HSP-922115;OTA ViajaMais;2026-04-14;2026-07-30;2026-08-01;3;1078,49;Confirmada
RSV-61206141;QRT-94431;HSP-527947;OTA ViajaMais;2026-05-23;2026-08-07;2026-08-12;1;1627,39;Confirmada
RSV-47558633;QRT-94431;HSP-169463;Site Próprio;2026-05-29;2026-08-14;2026-08-16;2;944,03;Confirmada
RSV-65843969;QRT-94431;HSP-033501;OTA BookNow;2026-06-23;2026-08-20;2026-08-22;3;1139,98;Confirmada
RSV-16189722;QRT-94431;HSP-514241;OTA ViajaMais;2026-05-23;2026-08-22;2026-08-25;1;1842,31;Confirmada
RSV-57056206;QRT-94431;HSP-409979;Site Próprio;2026-08-24;2026-08-28;2026-09-01;2;1159,3;Confirmada
RSV-58999893;QRT-94431;HSP-438412;OTA ViajaMais;2026-08-03;2026-09-10;2026-09-15;2;941,62;Confirmada
RSV-08780937;QRT-94431;HSP-434886;Site Próprio;2026-07-11;2026-09-25;2026-09-27;2;982,13;Confirmada
RSV-62830559;QRT-29854;HSP-524451;OTA BookNow;2024-04-09;2024-07-04;2024-07-11;2;872,54;Cancelada
RSV-15513245;QRT-29854;HSP-960531;Agência de Turismo;2024-06-25;2024-07-13;2024-07-20;1;1122,91;Check-out Realizado
RSV-11124711;QRT-29854;HSP-905166;Agência de Turismo;2024-06-30;2024-07-23;2024-07-28;2;1914,75;Check-out Realizado
RSV-79156693;QRT-29854;HSP-034031;OTA BookNow;2024-06-27;2024-08-02;2024-08-05;1;1155,59;No-Show
RSV-63367804;QRT-29854;HSP-122034;Central Telefônica;2024-07-17;2024-08-09;2024-08-12;1;840,95;Check-out Realizado
RSV-68682161;QRT-29854;HSP-298936;Site Próprio;2024-07-27;2024-08-16;2024-08-20;2;825,93;Check-out Realizado
RSV-73942950;QRT-29854;HSP-083067;OTA ViajaMais;2024-07-01;2024-08-30;2024-09-06;1;732,91;Check-out Realizado
RSV-30146847;QRT-29854;HSP-153776;Site Próprio;2024-06-27;2024-09-06;2024-09-10;1;1300,62;Check-out Realizado
RSV-30894334;QRT-29854;HSP-746885;OTA BookNow;2024-06-30;2024-09-17;2024-09-20;2;729,24;Check-out Realizado
RSV-15201990;QRT-29854;HSP-786207;Site Próprio;2024-09-05;2024-09-20;2024-09-24;2;1408,32;Check-out Realizado
RSV-94276884;QRT-29854;HSP-665822;Balcão;2024-09-29;2024-09-29;2024-10-01;2;903,69;Check-out Realizado
RSV-17311102;QRT-29854;HSP-169773;Site Próprio;2024-08-13;2024-10-11;2024-10-13;2;756,96;Check-out Realizado
RSV-01709121;QRT-29854;HSP-079713;OTA ViajaMais;2024-08-14;2024-10-18;2024-10-20;1;934,66;Cancelada
RSV-49789726;QRT-29854;HSP-402504;Agência de Turismo;2024-05-29;2024-10-25;2024-10-29;1;946,21;Check-out Realizado
RSV-32499988;QRT-29854;HSP-177076;Site Próprio;2024-09-03;2024-11-05;2024-11-09;2;744,75;Check-out Realizado
RSV-50740396;QRT-29854;HSP-507553;Site Próprio;2024-10-19;2024-11-15;2024-11-19;2;2178,61;Check-out Realizado
RSV-15656963;QRT-29854;HSP-083202;OTA BookNow;2024-11-18;2024-11-29;2024-12-04;2;885,1;Check-out Realizado
RSV-48759913;QRT-29854;HSP-052511;Balcão;2024-12-06;2024-12-06;2024-12-11;1;1620,76;Check-out Realizado
RSV-11800513;QRT-29854;HSP-854916;Site Próprio;2024-11-14;2024-12-16;2024-12-19;1;1458,06;Check-out Realizado
RSV-74527354;QRT-29854;HSP-632589;Site Próprio;2024-10-13;2024-12-27;2025-01-03;1;1723,98;Check-out Realizado
RSV-49078265;QRT-29854;HSP-212237;Site Próprio;2024-11-10;2025-01-03;2025-01-06;2;1948,25;Check-out Realizado
RSV-52191744;QRT-29854;HSP-569136;OTA BookNow;2024-12-31;2025-01-09;2025-01-11;1;1447,63;Check-out Realizado
RSV-58026730;QRT-29854;HSP-847467;OTA ViajaMais;2024-10-10;2025-01-17;2025-01-19;1;1920,08;Check-out Realizado
RSV-14060442;QRT-29854;HSP-780687;OTA BookNow;2024-11-01;2025-01-21;2025-01-25;1;1808,05;Check-out Realizado
RSV-42381260;QRT-29854;HSP-931376;OTA BookNow;2024-11-07;2025-01-25;2025-01-29;2;2024,83;Check-out Realizado
RSV-61915766;QRT-29854;HSP-048620;Site Próprio;2024-12-20;2025-02-02;2025-02-05;2;1492,97;Check-out Realizado
RSV-14089956;QRT-29854;HSP-707828;OTA BookNow;2024-12-19;2025-02-07;2025-02-10;1;1254,16;Check-out Realizado
RSV-40744441;QRT-29854;HSP-348591;OTA ViajaMais;2024-12-30;2025-02-14;2025-02-16;2;1272,69;Check-out Realizado
RSV-00703744;QRT-29854;HSP-153658;OTA ViajaMais;2025-01-31;2025-02-18;2025-02-22;1;2262,93;Check-out Realizado
RSV-69105709;QRT-29854;HSP-056564;Balcão;2025-02-22;2025-02-22;2025-02-26;2;2448,76;Check-out Realizado
RSV-68113840;QRT-29854;HSP-402504;OTA BookNow;2025-01-11;2025-02-28;2025-03-03;1;1301,82;Check-out Realizado
RSV-95646024;QRT-29854;HSP-869978;OTA BookNow;2024-12-01;2025-03-07;2025-03-11;2;1624,14;Cancelada
RSV-17117436;QRT-29854;HSP-693696;Balcão;2025-03-14;2025-03-14;2025-03-21;1;1120,8;Check-out Realizado
RSV-31642797;QRT-29854;HSP-578834;OTA BookNow;2024-12-27;2025-03-21;2025-03-23;2;1891,43;Check-out Realizado
RSV-36185539;QRT-29854;HSP-253499;Central Telefônica;2025-03-16;2025-03-24;2025-03-26;2;1357,16;Check-out Realizado
RSV-27810229;QRT-29854;HSP-456193;OTA BookNow;2025-02-10;2025-04-02;2025-04-04;2;968,14;Check-out Realizado
RSV-72007734;QRT-29854;HSP-473750;OTA ViajaMais;2025-03-09;2025-04-06;2025-04-11;1;1642,4;Cancelada
RSV-80682203;QRT-29854;HSP-045988;OTA BookNow;2025-01-12;2025-04-18;2025-04-25;2;1498,63;Check-out Realizado
RSV-40450534;QRT-29854;HSP-960097;Agência de Turismo;2025-02-25;2025-04-26;2025-04-29;2;1417,53;Check-out Realizado
RSV-56037081;QRT-29854;HSP-344048;OTA BookNow;2025-01-13;2025-04-29;2025-05-03;1;774,97;Check-out Realizado
RSV-50793977;QRT-29854;HSP-290900;Balcão;2025-05-04;2025-05-04;2025-05-11;2;1753,41;Check-out Realizado
RSV-94012264;QRT-29854;HSP-900194;OTA ViajaMais;2025-03-21;2025-05-16;2025-05-19;1;913,47;Check-out Realizado
RSV-86880598;QRT-29854;HSP-729040;Site Próprio;2025-04-20;2025-05-28;2025-05-30;1;733,24;Check-out Realizado
RSV-82318335;QRT-29854;HSP-406192;OTA BookNow;2025-02-17;2025-05-30;2025-06-03;2;1290,77;Check-out Realizado
RSV-30944734;QRT-29854;HSP-083333;OTA BookNow;2025-06-05;2025-06-12;2025-06-14;1;740,88;Check-out Realizado
RSV-54698852;QRT-29854;HSP-914258;OTA BookNow;2025-03-17;2025-06-14;2025-06-19;2;1137,22;Check-out Realizado
RSV-66225333;QRT-29854;HSP-113230;OTA BookNow;2025-04-23;2025-06-24;2025-06-28;1;764,6;Check-out Realizado
RSV-37027744;QRT-29854;HSP-790267;OTA ViajaMais;2025-05-03;2025-06-28;2025-06-30;1;1404,03;Check-out Realizado
RSV-62506501;QRT-29854;HSP-513399;OTA ViajaMais;2025-04-16;2025-07-11;2025-07-15;2;693,15;Check-out Realizado
RSV-13812578;QRT-29854;HSP-368559;OTA BookNow;2025-06-15;2025-07-18;2025-07-25;1;820,5;Check-out Realizado
RSV-25894528;QRT-29854;HSP-604547;Site Próprio;2025-06-27;2025-07-25;2025-07-27;1;1814,06;Check-out Realizado
RSV-26826701;QRT-29854;HSP-174110;Site Próprio;2025-06-11;2025-07-31;2025-08-04;2;1143,97;Check-out Realizado
RSV-82272543;QRT-29854;HSP-965437;Site Próprio;2025-07-29;2025-08-12;2025-08-14;2;832,53;Check-out Realizado
RSV-86422067;QRT-29854;HSP-499094;Site Próprio;2025-06-05;2025-08-16;2025-08-20;2;815,83;Check-out Realizado
RSV-22827543;QRT-29854;HSP-727265;OTA ViajaMais;2025-06-15;2025-08-27;2025-08-30;2;755,73;Check-out Realizado
RSV-62302326;QRT-29854;HSP-223483;Site Próprio;2025-08-30;2025-09-05;2025-09-10;2;1536,87;Cancelada
RSV-96459764;QRT-29854;HSP-462590;Site Próprio;2025-08-11;2025-09-14;2025-09-18;2;739,01;Cancelada
RSV-61982669;QRT-29854;HSP-930697;OTA BookNow;2025-07-04;2025-09-24;2025-09-28;2;908,51;Check-out Realizado
RSV-84123925;QRT-29854;HSP-013531;OTA ViajaMais;2025-07-17;2025-10-01;2025-10-04;2;881,15;Check-out Realizado
RSV-69994712;QRT-29854;HSP-069079;OTA BookNow;2025-09-26;2025-10-08;2025-10-11;2;1833,07;Check-out Realizado
RSV-40110336;QRT-29854;HSP-327122;Agência de Turismo;2025-05-04;2025-10-17;2025-10-19;1;1680,62;Check-out Realizado
RSV-51946676;QRT-29854;HSP-261044;OTA BookNow;2025-07-04;2025-10-24;2025-10-31;1;893,94;Check-out Realizado
RSV-94754631;QRT-29854;HSP-322467;Central Telefônica;2025-10-29;2025-11-01;2025-11-05;2;1826,96;Check-out Realizado
RSV-86158141;QRT-29854;HSP-360929;Site Próprio;2025-08-24;2025-11-06;2025-11-09;1;951,83;Check-out Realizado
RSV-32251671;QRT-29854;HSP-603722;OTA BookNow;2025-10-27;2025-11-14;2025-11-16;2;1161,41;Check-out Realizado
RSV-93379074;QRT-29854;HSP-954568;OTA BookNow;2025-07-27;2025-11-17;2025-11-19;1;1061,74;Check-out Realizado
RSV-82863036;QRT-29854;HSP-806290;OTA ViajaMais;2025-11-18;2025-11-21;2025-11-26;1;1050,27;Check-out Realizado
RSV-56325387;QRT-29854;HSP-247045;Site Próprio;2025-11-04;2025-11-28;2025-12-03;1;997,04;Check-out Realizado
RSV-03981835;QRT-29854;HSP-893013;OTA BookNow;2025-11-08;2025-12-05;2025-12-09;1;1452,89;Check-out Realizado
RSV-40482458;QRT-29854;HSP-581690;Site Próprio;2025-11-16;2025-12-10;2025-12-14;2;1394,06;Check-out Realizado
RSV-87849283;QRT-29854;HSP-915341;OTA ViajaMais;2025-10-29;2025-12-19;2025-12-21;1;1820,35;Cancelada
RSV-91123911;QRT-29854;HSP-516147;Site Próprio;2025-10-17;2025-12-26;2025-12-31;2;1627,9;No-Show
RSV-30507808;QRT-29854;HSP-197526;Site Próprio;2025-10-16;2026-01-02;2026-01-06;2;2042,81;Check-out Realizado
RSV-03734896;QRT-29854;HSP-428567;Site Próprio;2025-10-29;2026-01-09;2026-01-13;1;1349,04;Check-out Realizado
RSV-82382714;QRT-29854;HSP-940007;Site Próprio;2025-12-03;2026-01-16;2026-01-20;1;1296,56;Check-out Realizado
RSV-58104128;QRT-29854;HSP-117412;OTA BookNow;2025-11-06;2026-01-23;2026-01-27;1;1214,5;Check-out Realizado
RSV-24230620;QRT-29854;HSP-761263;Balcão;2026-02-06;2026-02-06;2026-02-09;1;1659,21;Check-out Realizado
RSV-03749880;QRT-29854;HSP-236311;Site Próprio;2025-12-25;2026-02-14;2026-02-21;2;1368,91;Check-out Realizado
RSV-84019615;QRT-29854;HSP-708483;OTA BookNow;2026-01-03;2026-02-22;2026-02-26;1;2198,87;Check-out Realizado
RSV-11370824;QRT-29854;HSP-499668;Agência de Turismo;2026-01-18;2026-03-06;2026-03-09;2;1582,35;Check-out Realizado
RSV-50103757;QRT-29854;HSP-937247;Agência de Turismo;2026-01-05;2026-03-11;2026-03-14;1;843,56;Check-out Realizado
RSV-86038656;QRT-29854;HSP-989727;Site Próprio;2026-02-16;2026-03-20;2026-03-22;2;2150,67;Cancelada
RSV-67561556;QRT-29854;HSP-406746;Site Próprio;2026-03-24;2026-03-27;2026-03-30;1;1386,36;Check-out Realizado
RSV-87586679;QRT-29854;HSP-335927;OTA BookNow;2026-01-17;2026-04-04;2026-04-09;1;997,27;Check-out Realizado
RSV-53051048;QRT-29854;HSP-038699;Balcão;2026-04-17;2026-04-17;2026-04-21;1;1224,2;Check-out Realizado
RSV-40992199;QRT-29854;HSP-614451;OTA BookNow;2026-03-02;2026-04-24;2026-04-28;2;725,78;Check-out Realizado
RSV-40150904;QRT-29854;HSP-971108;OTA ViajaMais;2026-01-04;2026-04-28;2026-05-03;1;760,0;Check-out Realizado
RSV-45809210;QRT-29854;HSP-941127;Site Próprio;2026-04-20;2026-05-08;2026-05-10;2;931,17;Check-out Realizado
RSV-03567784;QRT-29854;HSP-428670;OTA BookNow;2026-02-22;2026-05-15;2026-05-19;2;763,97;Check-out Realizado
RSV-37149719;QRT-29854;HSP-976306;OTA BookNow;2026-05-15;2026-05-19;2026-05-21;2;788,52;Check-out Realizado
RSV-70792809;QRT-29854;HSP-450935;Balcão;2026-05-22;2026-05-22;2026-05-27;1;1056,14;Check-out Realizado
RSV-09201264;QRT-29854;HSP-551845;OTA BookNow;2026-03-15;2026-06-06;2026-06-10;1;699,21;Check-out Realizado
RSV-48493317;QRT-29854;HSP-416907;OTA BookNow;2026-04-13;2026-06-11;2026-06-15;2;803,06;Check-out Realizado
RSV-45146831;QRT-29854;HSP-106102;OTA BookNow;2026-06-04;2026-06-24;2026-06-28;2;761,45;Check-out Realizado
RSV-06018135;QRT-29854;HSP-425960;OTA BookNow;2026-04-06;2026-07-03;2026-07-07;2;783,3;Confirmada
RSV-80070090;QRT-29854;HSP-280195;Site Próprio;2026-05-19;2026-07-10;2026-07-15;1;843,88;Confirmada
RSV-70924594;QRT-29854;HSP-155616;OTA ViajaMais;2026-06-01;2026-07-24;2026-07-29;2;918,97;Confirmada
RSV-37914568;QRT-29854;HSP-377888;Balcão;2026-08-01;2026-08-01;2026-08-04;2;967,93;Confirmada
RSV-41636628;QRT-29854;HSP-385445;Site Próprio;2026-06-13;2026-08-14;2026-08-19;1;728,66;Confirmada
RSV-43390930;QRT-29854;HSP-513577;Agência de Turismo;2026-06-05;2026-08-25;2026-08-28;2;714,47;Confirmada
RSV-19613340;QRT-29854;HSP-669822;Agência de Turismo;2026-07-22;2026-09-02;2026-09-06;1;1159,56;Confirmada
RSV-59303180;QRT-29854;HSP-397346;Central Telefônica;2026-08-31;2026-09-18;2026-09-23;2;886,93;Confirmada
RSV-01060462;QRT-29854;HSP-749529;Site Próprio;2026-09-11;2026-09-26;2026-09-28;1;762,61;Confirmada
RSV-03938506;QRT-78808;HSP-954741;Central Telefônica;2024-06-26;2024-07-05;2024-07-08;1;628,57;Cancelada
RSV-37783933;QRT-78808;HSP-993521;Agência de Turismo;2024-04-29;2024-07-09;2024-07-14;1;576,79;Check-out Realizado
RSV-45078575;QRT-78808;HSP-990798;OTA BookNow;2024-06-24;2024-07-15;2024-07-19;2;832,48;Check-out Realizado
RSV-76383569;QRT-78808;HSP-667169;Site Próprio;2024-07-19;2024-07-21;2024-07-24;2;1360,25;Check-out Realizado
RSV-25845101;QRT-78808;HSP-513399;Balcão;2024-07-25;2024-07-25;2024-08-01;1;681,21;Check-out Realizado
RSV-59663634;QRT-78808;HSP-939617;Agência de Turismo;2024-05-10;2024-08-05;2024-08-12;2;526,96;Check-out Realizado
RSV-15084699;QRT-78808;HSP-884815;Site Próprio;2024-07-13;2024-08-23;2024-08-26;2;538,57;Check-out Realizado
RSV-57824286;QRT-78808;HSP-233959;Central Telefônica;2024-08-01;2024-08-26;2024-09-02;2;530,82;Cancelada
RSV-74362991;QRT-78808;HSP-080594;Central Telefônica;2024-09-09;2024-09-13;2024-09-16;2;605,28;Check-out Realizado
RSV-96129015;QRT-78808;HSP-572436;OTA ViajaMais;2024-07-03;2024-09-18;2024-09-21;2;490,64;Check-out Realizado
RSV-34458559;QRT-78808;HSP-451786;OTA BookNow;2024-07-24;2024-09-25;2024-09-29;2;974,15;Check-out Realizado
RSV-20626103;QRT-78808;HSP-316253;Agência de Turismo;2024-06-13;2024-10-05;2024-10-07;1;599,38;Check-out Realizado
RSV-08576786;QRT-78808;HSP-742487;Agência de Turismo;2024-07-06;2024-10-18;2024-10-20;1;500,34;Check-out Realizado
RSV-57704647;QRT-78808;HSP-636242;OTA BookNow;2024-08-11;2024-10-20;2024-10-24;2;653,55;Check-out Realizado
RSV-38847402;QRT-78808;HSP-083067;OTA BookNow;2024-09-10;2024-10-25;2024-10-30;2;665,61;Check-out Realizado
RSV-86986935;QRT-78808;HSP-472202;OTA BookNow;2024-08-26;2024-11-01;2024-11-08;2;562,13;Check-out Realizado
RSV-14176172;QRT-78808;HSP-411193;OTA BookNow;2024-09-06;2024-11-09;2024-11-13;2;1209,76;Check-out Realizado
RSV-44746636;QRT-78808;HSP-382494;Central Telefônica;2024-11-17;2024-11-22;2024-11-29;2;764,31;Check-out Realizado
RSV-98463885;QRT-78808;HSP-581637;Balcão;2024-11-29;2024-11-29;2024-12-01;1;1439,25;Check-out Realizado
RSV-59587081;QRT-78808;HSP-760179;OTA BookNow;2024-08-17;2024-12-03;2024-12-06;1;1121,39;Check-out Realizado
RSV-18126131;QRT-78808;HSP-364695;OTA BookNow;2024-11-17;2024-12-07;2024-12-11;1;1498,41;Check-out Realizado
RSV-14810389;QRT-78808;HSP-678317;OTA ViajaMais;2024-09-16;2024-12-13;2024-12-15;1;952,21;Check-out Realizado
RSV-00776378;QRT-78808;HSP-358794;OTA BookNow;2024-10-27;2024-12-15;2024-12-18;2;1221,66;Check-out Realizado
RSV-37541693;QRT-78808;HSP-789685;OTA BookNow;2024-10-30;2024-12-19;2024-12-22;1;980,75;Check-out Realizado
RSV-29649652;QRT-78808;HSP-209794;Site Próprio;2024-10-25;2024-12-27;2024-12-31;2;1113,31;Check-out Realizado
RSV-18055503;QRT-78808;HSP-061319;Site Próprio;2024-12-22;2025-01-03;2025-01-07;1;1330,38;Check-out Realizado
RSV-79154797;QRT-78808;HSP-967549;Agência de Turismo;2024-12-02;2025-01-10;2025-01-12;1;978,53;Check-out Realizado
RSV-79664884;QRT-78808;HSP-607004;Site Próprio;2024-11-02;2025-01-12;2025-01-15;1;1141,57;Check-out Realizado
RSV-29239908;QRT-78808;HSP-269957;Balcão;2025-01-24;2025-01-24;2025-01-27;1;1200,31;Check-out Realizado
RSV-95066219;QRT-78808;HSP-303429;Central Telefônica;2025-01-25;2025-01-31;2025-02-03;1;1123,28;Check-out Realizado
RSV-44111923;QRT-78808;HSP-201683;OTA BookNow;2025-02-01;2025-02-07;2025-02-12;2;978,21;Check-out Realizado
RSV-53411597;QRT-78808;HSP-411948;OTA ViajaMais;2024-12-16;2025-02-15;2025-02-17;2;783,07;Check-out Realizado
RSV-26254116;QRT-78808;HSP-065174;OTA ViajaMais;2024-11-19;2025-02-21;2025-02-25;1;1325,75;Check-out Realizado
RSV-76964247;QRT-78808;HSP-084428;Site Próprio;2025-01-22;2025-03-01;2025-03-06;1;764,4;Check-out Realizado
RSV-90833601;QRT-78808;HSP-577113;OTA ViajaMais;2025-03-02;2025-03-14;2025-03-17;2;886,6;Check-out Realizado
RSV-18259930;QRT-78808;HSP-540210;OTA BookNow;2024-12-31;2025-03-21;2025-03-26;1;647,21;Check-out Realizado
RSV-50232656;QRT-78808;HSP-389808;OTA BookNow;2025-03-15;2025-04-04;2025-04-09;1;646,33;Check-out Realizado
RSV-65791825;QRT-78808;HSP-516565;Agência de Turismo;2025-03-27;2025-04-13;2025-04-20;2;570,99;Check-out Realizado
RSV-78371584;QRT-78808;HSP-010943;Site Próprio;2025-03-29;2025-05-02;2025-05-07;1;699,56;Check-out Realizado
RSV-32840314;QRT-78808;HSP-180184;Site Próprio;2025-04-02;2025-05-10;2025-05-15;2;526,71;Check-out Realizado
RSV-95778444;QRT-78808;HSP-668771;Site Próprio;2025-03-17;2025-05-23;2025-05-26;2;565,63;Check-out Realizado
RSV-42619227;QRT-78808;HSP-072401;OTA BookNow;2025-03-18;2025-06-01;2025-06-06;1;506,29;Check-out Realizado
RSV-29855538;QRT-78808;HSP-977954;OTA BookNow;2025-02-07;2025-06-07;2025-06-11;1;808,91;Check-out Realizado
RSV-86858508;QRT-78808;HSP-062732;Site Próprio;2025-05-04;2025-06-20;2025-06-23;1;518,83;Check-out Realizado
RSV-85417852;QRT-78808;HSP-014761;Balcão;2025-06-27;2025-06-27;2025-07-01;1;632,14;Check-out Realizado
RSV-61532683;QRT-78808;HSP-296280;OTA ViajaMais;2025-03-29;2025-07-04;2025-07-06;1;503,56;Cancelada
RSV-82448608;QRT-78808;HSP-349567;Agência de Turismo;2025-01-20;2025-07-07;2025-07-12;1;716,66;Check-out Realizado
RSV-45198525;QRT-78808;HSP-374509;Site Próprio;2025-06-10;2025-07-18;2025-07-22;1;1380,11;No-Show
RSV-65017612;QRT-78808;HSP-944268;OTA ViajaMais;2025-07-17;2025-07-28;2025-08-02;1;596,07;Check-out Realizado
RSV-14203364;QRT-78808;HSP-639790;Balcão;2025-08-05;2025-08-05;2025-08-08;2;1190,68;Check-out Realizado
RSV-58872380;QRT-78808;HSP-180855;Agência de Turismo;2025-06-20;2025-08-15;2025-08-18;2;900,95;Check-out Realizado
RSV-40705784;QRT-78808;HSP-584526;Site Próprio;2025-08-02;2025-08-23;2025-08-25;1;501,87;Check-out Realizado
RSV-11305482;QRT-78808;HSP-153443;Central Telefônica;2025-08-15;2025-08-29;2025-09-02;2;553,67;Cancelada
RSV-12448998;QRT-78808;HSP-558881;OTA BookNow;2025-09-01;2025-09-04;2025-09-06;2;551,68;Check-out Realizado
RSV-91357080;QRT-78808;HSP-348591;OTA ViajaMais;2025-07-16;2025-09-06;2025-09-08;2;1027,2;Check-out Realizado
RSV-17788582;QRT-78808;HSP-079713;Balcão;2025-09-12;2025-09-12;2025-09-17;1;572,49;Check-out Realizado
RSV-36661405;QRT-78808;HSP-250358;Site Próprio;2025-09-18;2025-09-21;2025-09-25;2;541,55;Check-out Realizado
RSV-92290008;QRT-78808;HSP-563937;Site Próprio;2025-07-14;2025-09-26;2025-09-28;1;628,47;Check-out Realizado
RSV-46622374;QRT-78808;HSP-710129;OTA ViajaMais;2025-08-21;2025-10-01;2025-10-03;1;644,65;Check-out Realizado
RSV-51061078;QRT-78808;HSP-218944;OTA ViajaMais;2025-06-14;2025-10-04;2025-10-07;1;937,18;Check-out Realizado
RSV-22076765;QRT-78808;HSP-867343;OTA BookNow;2025-09-04;2025-10-10;2025-10-15;1;506,39;Check-out Realizado
RSV-55365819;QRT-78808;HSP-332428;OTA ViajaMais;2025-09-16;2025-10-23;2025-10-26;1;559,47;Check-out Realizado
RSV-56633083;QRT-78808;HSP-237856;Agência de Turismo;2025-10-03;2025-10-31;2025-11-03;1;669,12;Check-out Realizado
RSV-47360854;QRT-78808;HSP-026420;Agência de Turismo;2025-05-22;2025-11-06;2025-11-08;1;583,95;Check-out Realizado
RSV-41697452;QRT-78808;HSP-958236;Agência de Turismo;2025-05-23;2025-11-08;2025-11-12;2;1320,87;Check-out Realizado
RSV-69977411;QRT-78808;HSP-036860;Site Próprio;2025-10-28;2025-11-19;2025-11-22;1;633,7;Check-out Realizado
RSV-45198828;QRT-78808;HSP-198000;Site Próprio;2025-11-22;2025-11-24;2025-11-26;2;1509,32;Check-out Realizado
RSV-57128976;QRT-78808;HSP-431850;OTA ViajaMais;2025-10-24;2025-12-05;2025-12-12;1;648,22;Check-out Realizado
RSV-15732029;QRT-78808;HSP-240205;Site Próprio;2025-10-15;2025-12-13;2025-12-16;1;1442,24;Check-out Realizado
RSV-96847774;QRT-78808;HSP-733690;OTA ViajaMais;2025-10-29;2025-12-17;2025-12-19;2;916,65;Check-out Realizado
RSV-13639121;QRT-78808;HSP-331053;Agência de Turismo;2025-10-28;2025-12-19;2025-12-24;1;1400,83;Check-out Realizado
RSV-34200631;QRT-78808;HSP-292140;OTA BookNow;2025-12-22;2025-12-25;2025-12-28;1;1073,98;Check-out Realizado
RSV-11628547;QRT-78808;HSP-551845;OTA ViajaMais;2025-09-22;2026-01-02;2026-01-04;1;1258,27;Check-out Realizado
RSV-94405884;QRT-78808;HSP-558207;OTA BookNow;2025-10-01;2026-01-07;2026-01-12;1;1254,34;Cancelada
RSV-63469918;QRT-78808;HSP-931376;OTA BookNow;2025-12-31;2026-01-16;2026-01-19;2;1080,97;Check-out Realizado
RSV-09219527;QRT-78808;HSP-213928;Balcão;2026-01-23;2026-01-23;2026-01-26;1;1078,69;Check-out Realizado
RSV-12730820;QRT-78808;HSP-517427;OTA ViajaMais;2026-01-13;2026-01-30;2026-02-01;1;1062,46;Check-out Realizado
RSV-59556267;QRT-78808;HSP-395916;OTA BookNow;2025-11-01;2026-02-06;2026-02-10;1;1090,97;Check-out Realizado
RSV-41067344;QRT-78808;HSP-226711;OTA BookNow;2025-10-19;2026-02-12;2026-02-17;2;816,03;Check-out Realizado
RSV-96201711;QRT-78808;HSP-345131;OTA ViajaMais;2026-02-04;2026-02-20;2026-02-23;1;1347,87;Check-out Realizado
RSV-20593510;QRT-78808;HSP-558207;OTA BookNow;2026-02-05;2026-02-27;2026-03-03;2;946,2;Check-out Realizado
RSV-90987620;QRT-78808;HSP-760253;OTA BookNow;2025-12-09;2026-03-04;2026-03-06;2;1057,28;Check-out Realizado
